patent_title,patent_number,patent_type,patent_date,patent_abstract,patent_firstnamed_assignee_id,patent_firstnamed_assignee_country,patent_firstnamed_assignee_latitude,patent_firstnamed_assignee_longitude,patent_firstnamed_assignee_city,patent_firstnamed_inventor_latitude,patent_firstnamed_inventor_longitude,patent_firstnamed_inventor_city,patent_firstnamed_inventor_country,patent_firstnamed_inventor_id,assignee_key_id,assignee_organization,assignee_type,assignee_total_num_patents
Clamp for solar panel array,9276521,utility,2016-03-01,A clamp for securing photovoltaic panels to a support tube of a photovoltaic panel array has a lower brace for positioning on the support tube perpendicular to the support tube. The lower brace has a central web with a pair of side walls depending from opposite edges of the web. Support shoulders are formed in the side walls. Straps have tabs on an upper end that land on the support shoulders. An upper brace has flanges for engaging upper edge surfaces of adjacent ones of the panels. At least one deflectable standoff positions the upper brace a distance from the lower brace that is selected to be greater than a thickness of the adjacent ones of the panels. Tightening bolts between the braces deflects the standoff and draws the upper brace toward the lower brace to clamp the adjacent ones of the panels between the lower and upper braces.,org_ECh5JIyYulqsTsDkwYSy,US,40.015,-105.27,Boulder,40.1672,-105.101,Longmont,US,9206999-1,org_ECh5JIyYulqsTsDkwYSy,JSI Equipment Solutions LLC,2.0,2.0
System and method for provisioning energy systems,9279602,utility,2016-03-08,"The invention provides systems and methods for provisioning a site with an energy system such as a solar energy system. A system according to an embodiment of the invention comprises a user interface module providing a graphical user interface for receiving information from a user, for example a potential purchaser. The information includes location information for the site to be provisioned. An image retrieval module is coupled to the user interface module and to a source of geographical information. The image retrieval module retrieves at least one image of the site corresponding to the location provided by the user. A sizing module is configured to enable a user to measure an installation surface represented in the image. Energy system components are selected based on the measurements.",org_wBXfpqjRpfeefaDBzXAE,US,37.8044,-122.27,Oakland,37.8044,-122.27,Oakland,US,8417061-1,org_wBXfpqjRpfeefaDBzXAE,SUNGEVITY INC.,2.0,2.0
Mounting bracket assemblies and methods,9281778,utility,2016-03-08,A mounting bracket assembly comprises a flexible body including at least one top member and a flexible angled bottom member connected to the top member. The flexible body defines a beam insertion aperture between the top member and the bottom member. The mounting bracket assembly further comprises at least one clamp attached to the top member. The mounting bracket assembly may further comprise a threaded rod running through the at least one top member and a clamping nut securing the threaded rod to the top member such that rotating the clamping nut compresses the top member and grounds an electricity generating device such as a photovoltaic module. The mounting bracket assembly may further comprise an integral grounding device disposed adjacent the top member to electrically ground the electricity generating device.,org_vCmyyXRjHoUSaDoEvS8t,US,35.0844,-106.65100000000001,Albuquerque,35.0844,-106.65100000000001,Albuquerque,US,5272415-2,org_vCmyyXRjHoUSaDoEvS8t,"Array Technologies, Inc.",2.0,14.0
Solar station for charging electric vehicles,9302590,utility,2016-04-05,"The present invention answers the need for the existence of a network for charging electric vehicles (EV), particularly with regard to the so-called fast charging (20 to 30 minutes). Therefore, this station is intended for, inter alia, parking areas of public and private buildings, and fossil fuels service stations, such places where the slow charging is not very viable, since this type of charging (6 to 8 hours) will be done mostly at night. The present invention envisages the charging of EVs within a short period of time and with the particularity of being renewable energy produced on site, being possible to produce in one place the electrical energy necessary do power the EVs, since it includes structures of photovoltaic panels and equipment for the transformation of energy and the fast charging of the existing DC batteries in the EVs.",org_y2tWpEqBDfmp1u47ZkGq,PT,40.286,-7.504,Covilha,40.2803,-7.5058,CovilhÃÂ¤,PT,9302590-1,org_y2tWpEqBDfmp1u47ZkGq,"ENFORCEÃ¢â‚¬â€ENGENHARIA DA ENERGIA, SA",3.0,1.0
Solar cell device,9305714,utility,2016-04-05,"A photovoltaic cell including: (a) a housing including an at least partially transparent cell wall having an interior surface; (b) an electrolyte, disposed within the cell wall, and containing an iodide based species; (c) a transparent electrically conductive coating disposed on the interior surface; (d) an anode disposed on the conductive coating, the anode including: (i) a porous film containing titania, the porous film adapted to make intimate contact with the iodide based species, and (ii) a dye, absorbed on a surface of the porous film, the dye and the porous film adapted to convert photons to electrons; (e) a cathode disposed on an interior surface of the housing, and disposed substantially opposite the anode; (f) electrically-conductive metallic wires, disposed at least partially within the cell, the wires electrically contacting the anode and the electrically conductive coating, and (g) a second electrically conductive coating including an inorganic binder and an inorganic electrically conductive filler, the second coating bridging between and electrically communicating between each of the wires and the transparent coating, the wires adapted to boost collection of a current generated by the cell.",org_ZC0nTk6fwifZNtKCWgNG,,,,,32.7539,35.4082,Il,IL,4113921-1,org_ZC0nTk6fwifZNtKCWgNG,3GSOLAR PHOTOVALTAICS LTD.,3.0,1.0
"Solar power generation, distribution, and communication system",9312724,utility,2016-04-12,A solar panel is disclosed that can be daisy-chained with other solar panels. The solar panel automatically generates output alternative current (AC) power that is in parallel with input AC power coming into the solar panel when the solar panel senses the input AC power so that the solar panel operates as a slave in this state. The solar panel automatically generates standalone AC output power when the solar panel fails to detect input AC power coming into the solar panel where the solar panel operates as a master in this state. The solar panel generates the standalone output AC power without any reliance on input AC power generated by a utility grid and/or other AC power sources external to the solar panel.,org_h2dOKT78suRilxC1iFb2,US,37.3861,-122.083,Mountain View,37.3861,-122.083,Mountain View,US,7751916-1,org_h2dOKT78suRilxC1iFb2,SunCulture Solar Inc.,2.0,2.0
Calibration system for solar collector installation,9312804,utility,2016-04-12,"A solar concentrator calibration tool that compensates for inconsistencies in the fabrication, assembly and installation of a solar collector system, permits the solar collector to perform optimally. The calibration tool provides feedback information to a supervisory control processor, allowing the processor to compare the expected position of the sun to the “actual” position found by the calibration tool. The processor then generates a calibration signal, thereafter used by the collector's movement control mechanism, to compensate the tracking of the solar collector to accurately follow the movement of the sun, unconstrained by the effects of the construction inconsistencies.",org_9mATMQ6LmheiTUPBvf01,US,40.3294,-75.9656,Wyomissing,40.3356,-75.9272,Reading,US,8466400-1,org_9mATMQ6LmheiTUPBvf01,CEWA Technologies,2.0,1.0
Heat pump with integral solar collector,9316404,utility,2016-04-19,"The present invention generally relates to heat pumps that utilize at least one solar receiver operating with the same working fluids. In one embodiment, the present invention relates to a hybrid solar heat pump comprised of at least one microchannel heat exchanger with integral solar absorber, at least one compression device as the heat pump for concurrent compression to a higher pressure and mass flow regulator of the working fluid, and at least one working fluid accumulator with the entire system operating with the same working fluid.",org_dxp0dWho1BHD8i8Kuaej,US,41.0814,-81.5192,Akron,42.0697,-87.7878,Glenview,US,6432320-2,org_dxp0dWho1BHD8i8Kuaej,"Echogen Power Systems, LLC",2.0,34.0
Solar panel support with integrated ballast channels,9324892,utility,2016-04-26,"A solar panel support sub-assembly includes a bottom rail, a first top rail and a second top rail, each rail having first and second longitudinally opposite ends. The first end of the bottom rail is pivotally coupled to the first end of the first top rail and the second end of the bottom rail is pivotally coupled to the first end of the second top rail. The sub-assembly also includes a ballast rail having a first end that is pivotally coupled to the bottom rail at a first location intermediate the first and second longitudinally opposite ends of the bottom rail. The sub-assembly may be unfolded for assembly by pivoting the first and second top rails within a first plane and pivoting the ballast rail within a second plane that is normal to the first plane.",org_Ep2UiwIi0NDFWdEzscZH,CA,44.0238,-78.7508,Ontario,42.4775,-83.0278,Warren,US,9324892-1,org_Ep2UiwIi0NDFWdEzscZH,Magna International Inc.,3.0,353.0
System for mounting and supporting photovoltaic modules,9660567,utility,2017-05-23,"A system for mounting and supporting photovoltaic (PV) modules includes a frame rail that is formed with a longitudinally extending channel for retaining a plurality of mounting clips, and mounting clamps for anchoring the frame rail to a support base or support structure. Each mounting clamp includes a pair of jaws for engaging along a base portion of the fame rail. The mounting clips are arranged along the length of the frame rail, and are used to support the PV modules adjacent to the frame rails. Module clamps are used to hold the PV modules in place, the module clamps being secured to the mounting clips using elongated fasteners having an engaging end for engaging the mounting clip. The mounting clamps allow the frame rail position to be adjusted in two directions, and the mounting clips facilitate rapid mounting of the PV modules to the frame rail structure.",org_Ep2UiwIi0NDFWdEzscZH,CA,44.0238,-78.7508,Ontario,50.1333,8.45,Kelkheim,DE,D700040-1,org_Ep2UiwIi0NDFWdEzscZH,Magna International Inc.,3.0,353.0
